Kategorie;Name;Sprache;Beschreibung;Nutzen;;;Link;;;;;;;;;;;;;;
Sonstiges;VRD-Agroforstwirtschaft;Deutsch;"Die App ""VRD-Agroforstwirtschaft"" der VRD Stiftung für Erneuerbare Energien hilft Schülerinnen und Schülern auf einfache Weise, sich einen ersten Einblick in das innovative Thema Agroforstwirtschaft zu erarbeiten.";(1) Holz, Bildung, Nahrung;Holz#Bietet dem Nutzer Informationen zu einer Art der ForstwirtschaftBildung#Bietet dem Nutzer Informationen zur AgroforstwirtschaftNahrung#Mit der Agroforstwirtschaft können die Forstwirtschaft und die Produktion von Nahrungsmitteln kombiniert werden;;https://play.google.com/store/apps/details?id=de.duktil.agroforstvrd&gl=DE;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;Ackerradar;Deutsch;Bodenbestandsaufnahme - großflächig, günstig, energieautarkUnsere Messstange für den Wald ermittelt in 0,5 m Höhe vom Waldboden die Temperatur, Luftfeuchtigkeit sowie verschiedene Gase. Im Erdboden werden bis zu 2 m Tiefe die Bodenparameter ausgelesen.Historisierung der Daten für Klima- und ForschungsmodelleDie Messwerte werden über das verwendete Funkprotokoll zur Software gesendet und angezeigt. Natürlich werden diese Daten auch in einer Datenbank gespeichert und stehen so zu Auswertungen in der Anwendung zur Verfügung. ;(1) Klimaregulation(2) Holz;Klimaregulation#Das System liefert Daten über den Zustand des Mikroklimas im Wald. Dadurch können Probleme frühzeitig erkannt und behoben werden.Holz# Durch das erkennen und beheben von Problemen im Wald kann die Holzproduktion optimiert werden.;;https://www.ackerradar.de/forstwirtschaft;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;I-Tree mytree;englisch;"Webpage auf der die Geolokation eines Waldes weltweit angegeben werden kann. Es lassen sich dann Baumarten auf der Goelokation auswählen und in eine Datenbank einpflegen. Am Ende berechnet die Seite aufbauend auf der Anzahl der Bäume den Wert der Ökosystemleistung (CO2; Sturmflut; Luftverschmutzung)";(1) Klimaregulation, Wasserregulation;Klimaregulation#Die Software kann anhand von eingegebenen Daten Informationen zum Einfluss des Waldes auf Kohlenstoffdioxid und Luftverschmutzung geben.Wasserregulation#Die Software kann anhand von eingegebenen Daten Informationen zum Einfluss des Waldes auf Sturmwässer geben.;;https://mytree.itreetools.org/#/;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;i-tree species;Englisch;"Dieses Tool unterstützt dabei, die geeignetste Baumart basierend auf potenziellen Vorteilen und geographischen Gebiet auszuwählen. Sie beginnen, indem Sie Ihren Standort wählen und dann die Wichtigkeit jeder gewünschten Baumleistung von 0 bis 10 einordnen. Die Auswahl der Baumarten basiert auf drei Arten von Informationen: Winterhärte, die durch Staat und Stadt bestimmt wird; maximale und minimale Wuchshöhe, die vom Benutzer festgelegt wird; und Umweltfaktoren, die von 0 bis 10 eingestuft werden, einschließlich Kohlenstoffspeicherung, Luftverschmutzungsentfernung, Auswirkungen auf Regenwasser, Energieeinsparung in Gebäuden, Reduzierung der Lufttemperatur, Ultraviolettstrahlungsminderung, Pollenallergenität und Windreduktion.";(1) Holz, Klimaregulation, Wasserregulation(2) Kulturelle Herkunft;Holz#Die App kann bei der Holzproduktion helfen indem Baumarten vorgeschlagen werden welche gut mit den Umweltbedingungen am Standort zurecht kommen.Klimaregulation#Die App kann Baumarten vorschlagen, welche besonders bei der Klimaregulation (z.B. durch Carbon Storage aber auch Wind Reduktion) helfen.Wasserregulation#Die App kann Baumarten vorschlagen, die besonders gut bei der Wasserregulation helfen.Kulturelle Herkunft#Die Baumarten können auch auf kulturelle Bedürfnisse zugeschnitten werden.;;https://species.itreetools.org/;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;i-tree Eco;Englisch;i-Tree Eco v6 ist ein Modell zur Schätzung von Ökosystemdienstleistungen und Eigenschaften urbaner oder ländlicher Wälder. Es bietet flexible mobile Datenerfassungsoptionen und generiert auf wissenschaftlichen Gleichungen basierende Schätzungen. Baummessungen und Umweltdaten werden zur Berechnung struktureller und funktionaler Informationen genutzt. Ein Prognosemodul ermöglicht die Vorhersage zukünftiger Baumgrößen und Umweltvorteile. Die Software liefert Schätzungen zu Waldstruktur, Schadstoffreduktion, Kohlenstoffspeicherung, Energiewirkungen und mehr.;(1) Klimaregulation, Krankheitsregulation;Klimaregulation#Weil durch die Software Daten über die Speicherung von CO2 im Wald gewonnen werden könnenKrankheitsregulation#Weil durch die Software das Potential von Schädlingen abgeschätzt werden kann.;;https://www.itreetools.org/tools/i-tree-eco/i-tree-eco-overview;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Waldzustandmonitor;Deutsch;Im Waldzustandmonitor ist ein Ländervergleich möglich innerhalb Europas auf einer Zeitachse von 20 Jahren.  Es zeigt Anhand einer Farblegende den Zustand des Waldes an. Das Projekt basiert auf einem Forschungsprojekt und nutzt Satelitendaten. ;(2) Primärproduktion;;;https://waldzustandsmonitor.de;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;KWF Web App zur Bewertung von Wildschäden im Wald;Deutsch;Webapp zur Berechnung von Verbissschäden. Es kann die Berechnungsmethode, die Art der Bäume, die Art des Schadens und die Anzahl der Schäden eingegeben werden. Durch die Eingabe wird eine Entschädigungssumme berechnet und ein Schreiben generiert um dieser Forderung ausdruck zu verleihen. ;(2) Holz;Holz#Unterstützt Holzproduzenten, wenn diese Verbisschäden im Forst vorfinden;;https://kwf2020.kwf-online.de/bewertung-von-wildschaeden-im-wald/;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;WebTotholzkalkulator;Deutsch;Die Webapp berechnet wie ein vorhandener Totholzvorrat sich zukünftig entwickelt sowie welche Totholzmenge bei welcher Nachlieferung an Totholz zukünftig zu erwarten ist. Die Abschätzungen gelten nur für Totholz ab 20cm Mindestdurchmesser. ;(1) Nährstoffkreislauf;;;https://www.nw-fva.de/WebTotholzkalkulator/;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;Rotkerntafel;Deutsch;Webapp zur Berechnung der Wahrscheinlichkeit vom auftreten eines Rotkerns;(1) Holz;Holz#Hilft bei der verbessung der Qualität von Buchenholz;;https://www.nw-fva.de/rotkerntafel/;;;;;;;;;;;;;;
Planung und Verwaltung;.eldat;Deutsch;bietet eine Lösung für die effiziente Verwaltung und Steuerung der Holzbereitstellung. Es ermöglicht die Erfassung und Überwachung von Holzbeständen, die Planung und Optimierung von Lieferungen sowie die Verwaltung von Aufträgen und Dokumentationen.;(1) Holz;Holz#Hilft bei der Erfassung, Planung, Verwaltung und Optimierung von Holz;;https://www.eldatstandard.de/;;;;;;;;;;;;;;
Planung und Verwaltung;Premium Forst;Deutsch;"Die ""ForstApp Premium Edition"" ist eine umfassende Anwendung für den Forstbereich, die Funktionen wie Aufzeichnung von Waldarbeiten, Bestandsverwaltung, Holzpreisberechnung, Schadensdokumentation und Forstmaßnahmenplanung bietet.";(1) Holz;Holz#Hilft bei der Bereitstellung von Holz indem Werkzeuge zu Waldarbeiten, Bestandsverwaltung, Holzpreisberechnung, Schadensdokumentation und Forstmaßnahmenplanung bereitgestellt werden.;;https://play.google.com/store/apps/details?id=appinventor.ai_andreas_reiterer1998.ForstApp_PremiumEdition&hl=de;;;;;;;;;;;;;;
Planung und Verwaltung;Jagdtagebuch;Deutsch;"Das Tagebuch wurde entwickelt, um die schönen und atemberaubenden Momente im Revier festzuhalten und durch aufzeichnungen auf den Wildstand schließen zu können. Die Oberfläche wurde absichtlich sehr schlicht gehalt. Ganz nach dem Spruch ""Manchmal ist weniger mehr"".";(1) Nahrung(2) Ästhetic;Nahrung#Hilft Jägern mit Aufzeichnungn Rückschlüsse auf den Wildstand zu schließen.Ästhetic#Durch das festhalten besonderer Augenblicke im Jagdreviert;;https://play.google.com/store/apps/details?id=appinventor.ai_andreas_reiterer1998.Jagdtagebuch&hl=de;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;Waldfinder Vorarlberg;Deutsch;Die „Waldfinder-App“ bietet ein Hilfsmittel zum Auffinden von Waldparzellen in Vorarlberg an.;(2)Ortsbewusstsein;Ortsbewusstsein#Indem die App bei dem Auffinden von Waldparzellen hilft;Vorarlberg (Österreich);https://play.google.com/store/apps/details?id=waldfinder.appwerkstatt.at.waldfinder;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;Baumhöhenmesser;Deutsch;Diese App ist daher als ein Hilfsmittel zur schnellen Schätzung von Baumhöhen gedacht. Sie soll darüber hinaus Forststudenten das Verfahren der Höhenmessung verdeutlichen.;(2) Holz, Bildung;Holz#Kann durch das Abschätzen der Baumhöhe einen Überblick über die Menge an Holz in einem Baum geben.Bildung#Die App soll Forststudenten das Verfahren der Höhenmessung verdeutlichen;;https://play.google.com/store/apps/details?id=ftools.baumhoehenmesser&hl=de;;;;;;;;;;;;;;
Planung und Verwaltung;Durchforstung;Deutsch;Die App Durchforstung richtet sich an Waldbesitzende und ForsteinrichterInnen. Mit der App kann man Durchforstungsansätze auf Basis der Ertragstafeln ohne langes Rechnen für Rein und Mischbestände herleiten.;(1) Holz;Holz#Indem Durchforstungsansätze mit der Hilfe von Ertragstafeln erleichtert werden;;https://play.google.com/store/apps/details?id=ftools.durchforstung;;;;;;;;;;;;;;
Planung und Verwaltung;Waldklade;Deutsch;Die Waldkladde ist eine mobile App, die speziell für Waldbesitzer mit weniger als 20 ha entwickelt wurde, um das Interesse am Wald und einer nachhaltigen Bewirtschaftung zu fördern. Sie ermöglicht die fortlaufende Aktualisierung von Bestandsdaten, bietet Vorschläge für nachhaltige Nutzungssätze und erinnert an dringende Aufgaben. Die App ist einfach zu bedienen, speichert alle Maßnahmen und kann an lokale Gegebenheiten angepasst werden, während sie gleichzeitig die wichtigsten Forsteinrichtungsdaten automatisiert an Waldbesitzer und -besitzerinnen weitergibt.;(1)Holz(2)Ortsbewusstsein, Klimaregulation;Holz#Kann kleineren Waldbesitzern bei einer nachhaltigen Bewirtschaftung ihrer Wälder helfen indem Bestandsdaten aktualisiert werden und Nutzungssätze vorgeschlagen werden. Weiterhin wird die Holzproduktion verbessert indem an dringende Aufgaben im Wald erinnert wird.Ortsbewusstsein#Fördert das Interesse am eigenen WaldKlimaregulation#Durch die Förderung von einer Nachhaltigen Bewirtschaftung des eigenen Walds werden dessen positive Einflüsse auf das Klima gefördert.;;https://play.google.com/store/apps/details?id=ftools.waldkladde;;;;;;;;;;;;;;
Planung und Verwaltung;Nutzungsplaner;Deutsch;Der NutzungsPlaner ist eine mobile App, die Forstexperten dabei unterstützt, die Nutzungsmengen in Rein- und Mischbeständen zu schätzen und diese gemäß den Empfehlungen der NW-FVA zur Grundflächenhaltung bei gestaffelter Hochdurchforstung zu bewirtschaften. Die App ermöglicht die Eingabe von Bestandesdaten, Baumarten und Mischungsformen, berechnet den Bestockungsgrad und schlägt die entsprechende Nutzungsmenge vor. Die Daten können gespeichert und zur weiteren Verarbeitung auf den eigenen PC übertragen werden.;(1) Holz;Holz#Da es Forstexperten bei bei der Schätzung von Nutzungsmengen im Forst zu schätzen, den Bestockungsgrad zu Berechnen und die App schlägt eine Nutzungsmenge vor.;;https://play.google.com/store/apps/details?id=ftools.nutzung;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;Dateneingabe Mobil Pro;Deutsch;Die App DEM (Dateneingabe mobil) ermöglicht die mobile Datenerfassung auf Android-Handys oder -Tablets. Sie ist vielseitig einsetzbar für Studenten, Förster, Landwirte, Biologen, Geologen, Soziologen und Meinungsforscher, um Messdaten, Befragungen oder Zählerstände strukturiert und offline zu erfassen. Die App speichert die Informationen in einer SQLite-Datenbank, die per E-Mail, Cloud oder Datenkabel zur weiteren Auswertung auf den PC übertragen werden kann.;(2) Bildung, Holz;Bidung#Die App kann die Arbeit mit Messdaten und Befragungen unter anderem für Studenten erleichtern.Holz#Die App kann die Arbeit mit Messdaten und Befragungen unter anderem für Förster erleichtern.;;https://play.google.com/store/apps/details?id=ftools.dempro;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;Nutzungsplanung im Reinbestand;Deutsch;Die App ermöglicht Förstern, Forsteinrichtern und Forststudenten die Durchführung von Nutzungsplanungen in Reinbeständen basierend auf Ertragstafeln. Es können Bestände bonitiert, der Bestockungsgrad ermittelt und Empfehlungen für einen 10-jährigen Planungszeitraum generiert werden. Die App bietet eine Vielzahl von Ertragstafeln für verschiedene Baumarten aus Deutschland, Österreich und Frankreich, die inter- oder extrapolierbare Werte für die Derbholzmasse und den Zuwachs anzeigen. Die Benutzer können die gewünschte Ertragstafel auswählen, Parameter eingeben und Berechnungen durchführen, um Informationen zur Bonität, zum Bestockungsgrad, zum Zuwachs und zur Nutzungsmenge zu erhalten.;(1) Holz;Holz#Da die App die Arbeit mit Ertragstafeln für Förster, Forsteinrichtern und Forststudenten erleichtert.;;https://play.google.com/store/apps/details?id=my.droid;;;;;;;;;;;;;;
Sonstiges;Wildtierportal BW;Deutsch;Im Wildtierportal finden interessierte Bürgerinnen und Bürger detaillierte Fachinformationen zu über 40 Wildtieren in Baden-Württemberg, der Jagd sowie Neuigkeiten aus der Wildtierforschung und dem Wildtiermonitoring. Die Inhalte und Themengebiete werden fortlaufend aktualisiert. Als Jäger oder Jägerin können Sie sich in einem internen Bereich registrieren, um Ihr Jagdrevier zu verwalten, digital Streckenmeldungen aufzunehmen und Karten sowie Auswertungen zu nutzen.;(1) Nahrung;Nahrung#Weil in diesem Portal Fachinformationen zur Jagd bereitgestellt werden und Jagdreviere verwaltet werden können.Ortsbewusstsein#Weil Bürgerinnen und Bürger sich mit Fachintormationen zu Wildtieren und der Wildtierforschung in Baden-Würtemberg befassen können;Baden-Würtemberg;https://www.wildtierportal-bw.de/de;;;;;;;;;;;;;;
Sonstiges;Waldpfade BW;Deutsch;Die App WaldPfade BW bietet interaktive Lehrpfade in Baden-Württemberg, beginnend mit dem KlimaWandelPfad im Waldshuter Stadtwald. An zehn Stationen erfahren Erwachsene und Kinder, wie der Wald durch den Klimawandel und Borkenkäfer beeinflusst wird und wie ein neuer, an den Klimawandel angepasster Wald entsteht. Die App enthält Audioinhalte, weiterführende Informationen und eine Quizrallye im Kids-Modus.;(1)Bildung, Ortsbewusstsein, Erholung und Ökotourismus;Bildung#Die App unterstützt den KlimaWandelLehrpfad und liefert Informationen und Quizze, vor allem für Kinder. Ortsbewusstsein#Die App liefert gezielt Informationen über bestimmte Waldgebiete in Baden-WürtembergErholung und Ökotourismus#Die App ermöglicht Touristen Zugang und Entdeckung zu einem interessanten Ausflugziel;Baden-Würtemberg;https://apps.apple.com/de/app/waldpfade-bw/id1598569324;;;;;;;;;;;;;;
Sonstiges;Sachsenforst;Deutsch;Die Anwendungsgebiete für Sachsenforst umfassen verschiedene Bereiche im Forst- und Naturschutzmanagement. Dazu gehören die Waldinventur, das Monitoring von Waldökosystemen, die Erfassung und Verwaltung von Waldflächen und -ressourcen, die Planung und Umsetzung von nachhaltigen Forstmaßnahmen sowie die Unterstützung bei der Jagd und dem Wildtiermanagement. Darüber hinaus werden auch Informationen und Dienste für die Öffentlichkeit bereitgestellt, um das Bewusstsein für den Wald und seine Bedeutung zu fördern. Sachsenforst nutzt GIS-Technologien und mobile Anwendungen, um diese Aufgaben effizient und präzise durchzuführen.;(1) Holz, Ortsbewusstsein, Nahrung;Holz#Da es die Waldinventur und die Verwaltung von Waldflächen erleichtertOrtsbewusstsein#Weil es Informationen für die Öffentlichkeit bereitstellt und um das Bewusstsein für den Wald und dessen Bedeutung zu fördern. Nahrung#Unterstützt Jäger bei der Jagd und dem Management von Wildtieren;Sachsen;https://www.wald.sachsen.de/index.html;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);qForst;Deutsch;QForst ermöglicht die Durchführung von Forsteinrichtung und Forstinventur in QGIS und bietet umfangreiche Funktionen zur Erfassung, Analyse und Verwaltung von Waldinformationen. Das Programm erleichtert Förstern und Waldbesitzern die Arbeit, indem es ihnen Werkzeuge zur Verfügung stellt, um Bestandsdaten zu erfassen, Bestandesparameter zu berechnen und Berichte zu erstellen. Durch die Integration in QGIS profitiert QForst von den leistungsstarken geografischen Analysefunktionen und der Flexibilität des Geoinformationssystems.;(1) Holz;Holz#Indem es die Durchführung von Inventuren, Analysen und der Verwaltung von Waldinformationen erleichtert;;https://www.map-site.de/qforst-forsteinrichtung-forstinventur-mit-qgis/;;;;;;;;;;;;;;
Sonstiges;STIPSI;Deutsch;Stipsi ist ein Stichprobensimulator für Bestandes- und Betriebsinventuren im Wald, der von der FVA-BW entwickelt wurde. Das Programm ermöglicht Förstern und Waldwirtschaftsexperten die Durchführung praxisnaher Stichprobenerhebungen und Waldparameterschätzungen. Es bietet verschiedene Methoden zur Stichprobenziehung und ermöglicht die Analyse der erhobenen Daten. Stipsi dient auch der Ausbildung von Fachleuten im Bereich Forstwirtschaft, indem es praxisnahe Erfahrungen und Schulungen zur Anwendung von Stichprobenverfahren und Waldinventuren bietet.;(1) Bildung;Bildung#Die Software dient der Ausbildung von Fachleuten im Bereich der Forstwirtschaft und hilft durch Simulationen dem Training von Förstern und Waldwirtschaftsexperten;;https://www.fva-bw.de/daten-tools/tools/stipsi-ein-stichprobensimulator-fuer-bestandes-und-betriebsinventuren;;;;;;;;;;;;;;
Planung und Verwaltung;Waldmeister;Deutsch;"Die Software ""Waldmeister"" bietet vielseitige Funktionen für die Waldwirtschaft. Sie unterstützt bei der Bestandserfassung, -bewertung und -planung, ermöglicht die Erstellung von Bestandskarten und bietet Werkzeuge zur Durchführung von Inventuren. Darüber hinaus bietet sie Funktionen zur Berechnung von Holzvorräten, Ertragskennzahlen und Wirtschaftlichkeitsanalysen. Die Software hilft Waldbesitzern und Forstbetrieben bei der effektiven und nachhaltigen Bewirtschaftung ihrer Wälder.";(1) Holz;Holz#Durch das bereitstellen von Funktionen und Werkzeugen für die Waldwirtschaft z.B. zur Bestandserfassung oder zum Durchfüühren von INventuren.;;http://vos.de/waldmeis.html;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;StakeOutApp;Deutsch;"Die ""GI Stake-Out App"" ist eine GIS-App zur Erfassung, Bearbeitung und Visualisierung geografischer Daten. Sie ermöglicht das Einmessen von Punkten, das Zeichnen von Linien und Flächen sowie das Hinzufügen von Attributdaten. Die App bietet auch GPS-Funktionen und die Möglichkeit, Daten zu teilen und zu exportieren.";(2) Holz;Holz#Durch das Abstecken von Flurstücken und Objekten wie z.B. Polter kann das Arbeiten im Forst erleichtert werden.;;https://www.gi-geoinformatik.de/gis-software/gi-stake-out-app/;;;;;;;;;;;;;;
Planung und Verwaltung;FOWIS-Betriebswerk;Deutsch;Das forstwirtschaftliche Informationssystem ist ein vielseitiges Werkzeug, das sowohl zur Erstellung moderner Forsteinrichtungswerke als auch zur Unterstützung der Betriebsführung dient. Es ermöglicht die Aktualisierung und Erfassung von Daten, bietet ein leistungsstarkes Abfragetool und ermöglicht die Visualisierung von Ergebnissen in einer Karte. Durch die Integration von Beratungsnotizen und Wirtschaftsplänen fließen die Ergebnisse der Forsteinrichtung direkt in die Betriebsführung ein.;(1) Holz;Holz#Hilft Forstbetrieben bei der Produktion von Holz indem es die Betriebsführung erleichtert.;;http://www.atalay-consult.de/produkte/;;;;;;;;;;;;;;
Planung und Verwaltung;FOWIS-Holz;Deutsch;Das Holzbuchführungsprogramm FOWIS-Holz ermöglicht die effiziente Verwaltung und Abrechnung von forstlichen Erzeugnissen, einschließlich Holzeinschlägen und Verkäufen. Es bietet Funktionen wie Holzlisten, Einschlagsübersichten und die Erfassung von Vollzugsmengen, und ermöglicht auch die Erstellung von Rechnungen und Aufteilung auf einzelne Waldbesitzer. Die erfassten Vollzugsmengen können nahtlos in den Vollzugsbereich von FOWIS-Betriebswerk übertragen werden.;(1) Holz;Holz#da es bei der Verwaltung von fortstlichen Erzeugnissen, so wie dessen Verkauf hilft. ;;http://www.atalay-consult.de/produkte/;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;FOWIS-mobile -Die Waldfee-;Deutsch;"FOWIS mobile, auch bekannt als ""Die Waldfee"", ist eine GIS-gestützte Anwendung für Windows Tablet-PCs, die eine bequeme mobile Holzaufnahme im Wald ermöglicht. Es bietet Funktionen wie das Aufmaß von liegendem und stehendem Holz, die Verwendung von GPS zur Positionierung in der Karte sowie den Datenaustausch mit FOWIS-Holz. Darüber hinaus können auch andere forstliche Objekte und Schadflächen erfasst und für Kartographie-Anwendungen exportiert werden.";(1) Holz(2)Nahrung;Holz#Hilft durch das Messen und Erfassen von HolzNahrung#Kann auch durch das Verwalten von Futterplätzen und Hochsitzen bei der Produktion von Nahrung helfen;;http://www.atalay-consult.de/produkte/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);FOWIS-GIS;Deutsch;Das GIS-AddOn FOWIS-GIS ermöglicht das Visualisieren der flächenbezogenen Informationen in der digitalen Karte. Mit diesem Hilfsmittel lassen sich alle Fachinformationen im regionalen Zusammenhang darstellen und in der Karte lokalisieren.;-;-;;http://www.atalay-consult.de/produkte/;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;seek;Englisch;Seek gehört zu iNaturalist und verfügt über eine verringerte Datenbank die dafür aber in Echtzeit Arten erkennt. Seek verwendet Bilderkennungstechnologie, um umgebende Wildtiere, Pflanzen und Pilze zu identifizieren und vertieft so Ihr Verständnis für die Natur. Es nutzt Gamification Ansätze, durch monatliche Herausforderungen und Abzeichen.;(1) Bildung;Bildung#Erweitert das Wissen des Nutzers bzgl. der Flora, Fauna und Fungi in seiner Umgebung;;https://www.inaturalist.org/pages/seek_app;;;;;;;;;;;;;;
